account_id,step,day,profile,is_at_risk,hour_of_day,is_night,night_ratio_7d,night_ratio_14d,temporal_shift,amount,amount_log,amount_vs_avg_7d,total_amount_7d,tx_count_24h,tx_count_7d,burst_score,unique_recv_7d,unique_recv_24h,qris_ratio_7d,channel,drain_cycle_flag,dormant_flag,is_gambling
AUG_0027,53,2,normal,0,5,0,0.0,0.0,0.0,278370.0,12.5367,1.3153,423293.0,1,2,3.5,2,1,0.0,ewallet,0,0,0
AUG_0027,101,4,normal,0,5,0,0.0,0.0,0.0,289910.0,12.5773,1.2395,701663.0,0,3,0.0,3,0,0.0,ewallet,0,0,0
AUG_0027,146,6,normal,0,2,1,0.0,0.0,0.0,163668.0,12.0056,0.6602,991573.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0027,180,7,normal,0,12,0,0.2,0.2,0.2,182366.0,12.1138,0.7893,1155241.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0027,209,8,normal,0,17,0,0.25,0.1667,0.25,149464.0,11.9148,0.6539,914314.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0027,240,10,normal,0,0,1,0.25,0.1429,0.25,423809.0,12.957,2.1584,785408.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0027,276,11,normal,0,12,0,0.5,0.25,0.5,191059.0,12.1603,0.8313,919307.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0027,320,13,normal,0,8,0,0.25,0.2222,0.05,315168.0,12.6609,1.3317,946698.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0027,349,14,normal,0,13,0,0.25,0.2,0.0833,142189.0,11.8649,0.5269,1079500.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0027,386,16,normal,0,2,1,0.25,0.2222,0.05,157815.0,11.9692,0.5887,1072225.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0027,429,17,normal,0,21,0,0.25,0.3333,-0.15,378310.0,12.8435,1.8769,806231.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0027,453,18,normal,0,21,0,0.25,0.3333,-0.15,275715.0,12.5271,1.1101,993482.0,1,4,1.75,3,1,0.0,ewallet,0,0,0
AUG_0027,476,19,normal,0,20,0,0.2,0.3,-0.2,200849.0,12.2103,0.7912,1269197.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0027,516,21,normal,0,12,0,0.2,0.2,0.0,201031.0,12.2112,0.8704,1154878.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0027,538,22,normal,0,10,0,0.2,0.2,0.0,332280.0,12.7137,1.3688,1213720.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0027,570,23,normal,0,18,0,0.0,0.2,-0.4,162267.0,11.997,0.5845,1388185.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0027,611,25,normal,0,11,0,0.0,0.1,-0.2,215882.0,12.2825,0.9209,1172142.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0027,633,26,normal,0,9,0,0.0,0.1,-0.2,422372.0,12.9536,1.8986,1112309.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0027,660,27,normal,0,12,0,0.0,0.1,-0.2,156879.0,11.9632,0.5881,1333832.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0027,681,28,normal,0,9,0,0.0,0.0909,-0.2,273461.0,12.5189,1.1007,1490711.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0027,710,29,normal,0,14,0,0.0,0.0909,-0.1667,152329.0,11.9338,0.6188,1230861.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0027,729,30,normal,0,9,0,0.0,0.0,0.0,271401.0,12.5114,1.1773,1383190.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0027,750,31,normal,0,6,0,0.0,0.0,0.0,274798.0,12.5238,1.1048,1492324.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0027,773,32,normal,0,5,0,0.0,0.0,0.0,193619.0,12.1737,0.767,1767122.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0027,797,33,normal,0,5,0,0.0,0.0,0.0,222047.0,12.3106,0.8908,1744859.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0027,816,34,normal,0,0,1,0.0,0.0,0.0,372058.0,12.8268,1.6862,1544534.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0028,10,0,normal,0,10,0,0.0,0.0,0.0,175199.0,12.0737,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0028,26,1,normal,0,2,1,0.0,0.0,0.0,331954.0,12.7128,1.8947,175199.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0028,48,2,normal,0,0,1,0.5,0.5,0.5,208744.0,12.2489,0.8232,507153.0,1,2,3.5,2,1,0.0,ewallet,0,0,0
AUG_0028,96,4,normal,0,0,1,0.6667,0.6667,0.6667,281103.0,12.5465,1.178,715897.0,0,3,0.0,3,0,0.0,ewallet,0,0,0
AUG_0028,141,5,normal,0,21,0,0.75,0.75,0.75,145508.0,11.888,0.5838,997000.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0028,175,7,normal,0,7,0,0.6,0.6,0.6,240419.0,12.3901,1.0522,1142508.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0028,204,8,normal,0,12,0,0.5,0.5,0.0,180659.0,12.1044,0.8251,875774.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0028,235,9,normal,0,19,0,0.25,0.4286,-0.4167,390296.0,12.8747,1.8417,847689.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0028,271,11,normal,0,7,0,0.0,0.375,-0.75,200874.0,12.2104,0.8397,956882.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0028,315,13,normal,0,3,1,0.0,0.3333,-0.6,344374.0,12.7495,1.3608,1012248.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0028,344,14,normal,0,8,0,0.25,0.4,-0.25,131248.0,11.7849,0.4703,1116203.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0028,381,15,normal,0,21,0,0.25,0.3333,-0.15,167048.0,12.026,0.6264,1066792.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0028,424,17,normal,0,16,0,0.25,0.2222,0.05,350400.0,12.7668,1.6616,843544.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0028,448,18,normal,0,16,0,0.25,0.1111,0.25,290462.0,12.5792,1.17,993070.0,1,4,1.75,3,1,0.0,ewallet,0,0,0
AUG_0028,471,19,normal,0,15,0,0.2,0.1,0.2,158753.0,11.9751,0.6184,1283532.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0028,511,21,normal,0,7,0,0.0,0.1,-0.2,233828.0,12.3623,1.0649,1097911.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0028,533,22,normal,0,5,0,0.0,0.1,-0.2,318947.0,12.6728,1.3284,1200491.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0028,565,23,normal,0,13,0,0.0,0.1,-0.2,126440.0,11.7475,0.4675,1352390.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0028,606,25,normal,0,6,0,0.0,0.1,-0.2,206223.0,12.2367,0.9138,1128430.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0028,628,26,normal,0,4,1,0.0,0.1,-0.2,429690.0,12.9708,2.0575,1044191.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0028,655,27,normal,0,7,0,0.2,0.1,0.2,198105.0,12.1966,0.7532,1315128.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0028,676,28,normal,0,4,1,0.1667,0.0909,0.1667,219239.0,12.2979,0.8693,1513233.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0028,705,29,normal,0,9,0,0.4,0.1818,0.4,190777.0,12.1589,0.8086,1179697.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0028,724,30,normal,0,4,1,0.3333,0.1818,0.3333,345850.0,12.7538,1.5141,1370474.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0028,745,31,normal,0,1,1,0.5,0.25,0.5,209761.0,12.2537,0.7916,1589884.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0028,768,32,normal,0,0,1,0.5714,0.3333,0.5714,177221.0,12.0852,0.6893,1799645.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0028,792,33,normal,0,0,1,0.7143,0.4167,0.7143,177794.0,12.0884,0.7029,1770643.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0028,811,33,normal,0,19,0,0.7143,0.5,0.5143,467652.0,13.0555,2.1554,1518747.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0029,10,0,normal,0,10,0,0.0,0.0,0.0,154143.0,11.9456,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0029,26,1,normal,0,2,1,0.0,0.0,0.0,336671.0,12.7269,2.1841,154143.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0029,48,2,normal,0,0,1,0.5,0.5,0.5,220971.0,12.3058,0.9004,490814.0,1,2,3.5,2,1,0.0,ewallet,0,0,0
AUG_0029,96,4,normal,0,0,1,0.6667,0.6667,0.6667,333003.0,12.7159,1.4035,711785.0,0,3,0.0,3,0,0.0,ewallet,0,0,0
AUG_0029,141,5,normal,0,21,0,0.75,0.75,0.75,145979.0,11.8912,0.5589,1044788.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0029,175,7,normal,0,7,0,0.6,0.6,0.6,251597.0,12.4356,1.0564,1190767.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0029,204,8,normal,0,12,0,0.5,0.5,0.0,202141.0,12.2167,0.8497,951550.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0029,235,9,normal,0,19,0,0.25,0.4286,-0.4167,410293.0,12.9246,1.7596,932720.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0029,271,11,normal,0,7,0,0.0,0.375,-0.75,155829.0,11.9565,0.6171,1010010.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0029,315,13,normal,0,3,1,0.0,0.3333,-0.6,314455.0,12.6586,1.2333,1019860.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0029,344,14,normal,0,8,0,0.25,0.4,-0.25,160688.0,11.9872,0.5936,1082718.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0029,381,15,normal,0,21,0,0.25,0.3333,-0.15,169960.0,12.0433,0.6529,1041265.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0029,424,17,normal,0,16,0,0.25,0.2222,0.05,323303.0,12.6863,1.6146,800932.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0029,448,18,normal,0,16,0,0.25,0.1111,0.25,272326.0,12.5148,1.1248,968406.0,1,4,1.75,3,1,0.0,ewallet,0,0,0
AUG_0029,471,19,normal,0,15,0,0.2,0.1,0.2,175459.0,12.0752,0.7071,1240732.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0029,511,21,normal,0,7,0,0.0,0.1,-0.2,168483.0,12.0346,0.7646,1101736.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0029,533,22,normal,0,5,0,0.0,0.1,-0.2,354582.0,12.7787,1.5979,1109531.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0029,565,23,normal,0,13,0,0.0,0.1,-0.2,184471.0,12.1253,0.7127,1294153.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0029,606,25,normal,0,6,0,0.0,0.1,-0.2,226837.0,12.332,0.9817,1155321.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0029,628,26,normal,0,4,1,0.0,0.1,-0.2,475349.0,13.0718,2.1415,1109832.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0029,655,27,normal,0,7,0,0.2,0.1,0.2,150122.0,11.9192,0.5325,1409722.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0029,676,28,normal,0,4,1,0.1667,0.0909,0.1667,222884.0,12.3144,0.8573,1559844.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0029,705,29,normal,0,9,0,0.4,0.1818,0.4,175925.0,12.0778,0.6983,1259663.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0029,724,30,normal,0,4,1,0.3333,0.1818,0.3333,285668.0,12.5626,1.1939,1435588.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0029,745,31,normal,0,1,1,0.5,0.25,0.5,237215.0,12.3767,0.9261,1536785.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0029,768,32,normal,0,0,1,0.5714,0.3333,0.5714,159528.0,11.98,0.6295,1774000.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0029,792,33,normal,0,0,1,0.7143,0.4167,0.7143,220991.0,12.3059,0.9064,1706691.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0029,811,33,normal,0,19,0,0.7143,0.5,0.5143,334839.0,12.7214,1.6139,1452333.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0030,1,0,normal,0,1,1,0.0,0.0,0.0,169350.0,12.0397,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0030,13,0,normal,0,13,0,1.0,1.0,1.0,324755.0,12.6908,1.9177,169350.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0030,35,1,normal,0,11,0,0.5,0.5,0.5,281237.0,12.547,1.1384,494105.0,1,2,3.5,2,1,0.0,ewallet,0,0,0
AUG_0030,83,3,normal,0,11,0,0.3333,0.3333,0.3333,376421.0,12.8385,1.4565,775342.0,0,3,0.0,3,0,0.0,ewallet,0,0,0
AUG_0030,128,5,normal,0,8,0,0.25,0.25,0.25,139671.0,11.8471,0.4851,1151763.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0030,162,6,normal,0,18,0,0.2,0.2,0.2,236548.0,12.3739,0.9158,1291434.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0030,191,7,normal,0,23,1,0.0,0.1667,-0.5,140819.0,11.8552,0.5448,1033877.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0030,222,9,normal,0,6,0,0.25,0.2857,-0.0833,347446.0,12.7584,1.5555,893459.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0030,258,10,normal,0,18,0,0.25,0.25,0.0,201286.0,12.2125,0.9314,864484.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0030,302,12,normal,0,14,0,0.25,0.2222,0.05,269421.0,12.504,1.1637,926099.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0030,331,13,normal,0,19,0,0.25,0.2,0.0833,149205.0,11.9131,0.6224,958972.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0030,368,15,normal,0,8,0,0.0,0.1111,-0.2,159498.0,11.9798,0.6595,967358.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0030,411,17,normal,0,3,1,0.0,0.1111,-0.2,316222.0,12.6642,1.6229,779410.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0030,435,18,normal,0,3,1,0.25,0.2222,0.05,290202.0,12.5783,1.2979,894346.0,1,4,1.75,3,1,0.0,ewallet,0,0,0
AUG_0030,458,19,normal,0,2,1,0.4,0.3,0.2,148430.0,11.9079,0.6265,1184548.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0030,498,20,normal,0,18,0,0.6,0.4,0.4,173195.0,12.0622,0.8142,1063557.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0030,520,21,normal,0,16,0,0.6,0.4,0.4,274907.0,12.5242,1.2639,1087547.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0030,552,23,normal,0,0,1,0.6,0.3,0.6,127897.0,11.759,0.5316,1202956.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0030,593,24,normal,0,17,0,0.6,0.4,0.4,152865.0,11.9373,0.7533,1014631.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0030,615,25,normal,0,15,0,0.4,0.4,0.0,391087.0,12.8767,2.2289,877294.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0030,642,26,normal,0,18,0,0.2,0.4,-0.4,211219.0,12.2607,0.943,1119951.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0030,663,27,normal,0,15,0,0.1667,0.3636,-0.4333,222053.0,12.3107,1.0009,1331170.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0030,692,28,normal,0,20,0,0.2,0.3636,-0.3,196686.0,12.1894,0.8899,1105121.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0030,711,29,normal,0,15,0,0.1667,0.3636,-0.4333,332875.0,12.7155,1.5342,1301807.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0030,732,30,normal,0,12,0,0.0,0.3333,-0.6667,265313.0,12.4887,1.0565,1506785.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0030,755,31,normal,0,11,0,0.0,0.25,-0.6,161306.0,11.9911,0.6372,1772098.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0030,779,32,normal,0,11,0,0.0,0.1667,-0.4,167556.0,12.0291,0.6587,1780539.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0030,798,33,normal,0,6,0,0.0,0.0833,-0.2,434423.0,12.9818,1.9531,1557008.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0031,17,0,normal,0,17,0,0.0,0.0,0.0,157302.0,11.9659,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0031,33,1,normal,0,9,0,0.0,0.0,0.0,352612.0,12.7731,2.2416,157302.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0031,55,2,normal,0,7,0,0.0,0.0,0.0,217320.0,12.2891,0.8524,509914.0,1,2,3.5,2,1,0.0,ewallet,0,0,0
AUG_0031,103,4,normal,0,7,0,0.0,0.0,0.0,298891.0,12.6078,1.233,727234.0,0,3,0.0,3,0,0.0,ewallet,0,0,0
AUG_0031,148,6,normal,0,4,1,0.0,0.0,0.0,179156.0,12.096,0.6984,1026125.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0031,182,7,normal,0,14,0,0.2,0.2,0.2,197097.0,12.1915,0.8176,1205281.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0031,211,8,normal,0,19,0,0.25,0.1667,0.25,141819.0,11.8623,0.6356,892464.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0031,242,10,normal,0,2,1,0.25,0.1429,0.25,475305.0,13.0717,2.3272,816963.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0031,278,11,normal,0,14,0,0.5,0.25,0.5,157257.0,11.9656,0.6332,993377.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0031,322,13,normal,0,10,0,0.25,0.2222,0.05,260152.0,12.469,1.0712,971478.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0031,351,14,normal,0,15,0,0.25,0.2,0.0833,142715.0,11.8686,0.5518,1034533.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0031,388,16,normal,0,4,1,0.25,0.2222,0.05,229008.0,12.3415,0.8847,1035429.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0031,431,17,normal,0,23,1,0.25,0.3333,-0.15,313815.0,12.6566,1.5907,789132.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0031,455,18,normal,0,23,1,0.5,0.4444,0.1,236819.0,12.3751,1.0017,945690.0,1,4,1.75,3,1,0.0,ewallet,0,0,0
AUG_0031,478,19,normal,0,22,1,0.6,0.5,0.2,170313.0,12.0454,0.7201,1182509.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0031,518,21,normal,0,14,0,0.8,0.5,0.6,175131.0,12.0733,0.8014,1092670.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0031,540,22,normal,0,12,0,0.8,0.5,0.6,300409.0,12.6129,1.335,1125086.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0031,572,23,normal,0,20,0,0.6,0.5,0.2,154414.0,11.9474,0.6453,1196487.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0031,613,25,normal,0,13,0,0.4,0.4,0.0,193806.0,12.1746,0.9344,1037086.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0031,635,26,normal,0,11,0,0.2,0.4,-0.4,446962.0,13.0102,2.2481,994073.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0031,662,27,normal,0,14,0,0.0,0.4,-0.8,187094.0,12.1394,0.7362,1270722.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0031,683,28,normal,0,11,0,0.0,0.3636,-0.8,233449.0,12.3607,0.9608,1457816.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0031,712,29,normal,0,16,0,0.0,0.3636,-0.6667,183065.0,12.1176,0.7529,1215725.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0031,731,30,normal,0,11,0,0.0,0.2727,-0.6,350523.0,12.7672,1.5035,1398790.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0031,752,31,normal,0,8,0,0.0,0.25,-0.5,185549.0,12.1311,0.698,1594899.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0031,775,32,normal,0,7,0,0.0,0.1667,-0.4,162300.0,11.9972,0.6381,1780448.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0031,799,33,normal,0,7,0,0.0,0.0833,-0.2,221726.0,12.3092,0.8874,1748942.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0031,818,34,normal,0,2,1,0.0,0.0,0.0,357697.0,12.7874,1.6433,1523706.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0032,9,0,normal,0,9,0,0.0,0.0,0.0,157432.0,11.9668,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0032,25,1,normal,0,1,1,0.0,0.0,0.0,293129.0,12.5884,1.8619,157432.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0032,47,1,normal,0,23,1,0.5,0.5,0.5,206637.0,12.2387,0.9172,450561.0,1,2,3.5,2,1,0.0,ewallet,0,0,0
AUG_0032,95,3,normal,0,23,1,0.6667,0.6667,0.6667,264611.0,12.486,1.2079,657198.0,0,3,0.0,3,0,0.0,ewallet,0,0,0
AUG_0032,140,5,normal,0,20,0,0.75,0.75,0.75,181791.0,12.1106,0.7888,921809.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0032,174,7,normal,0,6,0,0.6,0.6,0.6,197506.0,12.1935,0.8948,1103600.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0032,203,8,normal,0,11,0,0.5,0.5,0.0,195730.0,12.1845,0.9205,850545.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0032,234,9,normal,0,18,0,0.25,0.4286,-0.4167,377390.0,12.841,1.7979,839638.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0032,270,11,normal,0,6,0,0.0,0.375,-0.75,193866.0,12.1749,0.8142,952417.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0032,314,13,normal,0,2,1,0.0,0.3333,-0.6,330921.0,12.7096,1.3724,964492.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0032,343,14,normal,0,7,0,0.25,0.4,-0.25,161980.0,11.9952,0.5901,1097907.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0032,380,15,normal,0,20,0,0.25,0.3333,-0.15,200913.0,12.2106,0.7552,1064157.0,0,4,0.0,3,0,0.0,ewallet,0,0,0
AUG_0032,423,17,normal,0,15,0,0.25,0.2222,0.05,382376.0,12.8542,1.723,887680.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0032,447,18,normal,0,15,0,0.25,0.1111,0.25,223471.0,12.317,0.8306,1076190.0,1,4,1.75,3,1,0.0,ewallet,0,0,0
AUG_0032,470,19,normal,0,14,0,0.2,0.1,0.2,199883.0,12.2055,0.769,1299661.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0032,510,21,normal,0,6,0,0.0,0.1,-0.2,199800.0,12.2051,0.8549,1168623.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0032,532,22,normal,0,4,1,0.0,0.1,-0.2,293162.0,12.5885,1.215,1206443.0,1,5,1.4,3,1,0.0,ewallet,0,0,0
AUG_0032,564,23,normal,0,12,0,0.2,0.2,0.0,183175.0,12.1182,0.7052,1298692.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0032,605,25,normal,0,5,0,0.2,0.2,0.0,193216.0,12.1716,0.8787,1099491.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0032,627,26,normal,0,3,1,0.2,0.2,0.0,333656.0,12.7179,1.5603,1069236.0,1,5,1.4,3,1,0.0,transfer,0,0,0
AUG_0032,654,27,normal,0,6,0,0.4,0.2,0.4,210284.0,12.2562,0.874,1203009.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
AUG_0032,675,28,normal,0,3,1,0.3333,0.1818,0.3333,224475.0,12.3215,0.953,1413293.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0032,704,29,normal,0,8,0,0.4,0.2727,0.2333,143339.0,11.873,0.626,1144806.0,0,5,0.0,3,0,0.0,transfer,0,0,0
AUG_0032,723,30,normal,0,3,1,0.3333,0.2727,0.1333,265447.0,12.4892,1.2364,1288145.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0032,744,31,normal,0,0,1,0.5,0.3333,0.3333,187309.0,12.1405,0.8201,1370417.0,1,6,1.1667,3,1,0.0,ewallet,0,0,0
AUG_0032,767,31,normal,0,23,1,0.5714,0.4167,0.3714,186738.0,12.1375,0.8392,1557726.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0032,791,32,normal,0,23,1,0.7143,0.5,0.5143,196747.0,12.1897,0.8878,1551248.0,1,7,1.0,3,1,0.0,ewallet,0,0,0
AUG_0032,810,33,normal,0,18,0,0.7143,0.5833,0.3143,350873.0,12.7682,1.7366,1414339.0,1,7,1.0,3,1,0.0,transfer,0,0,0
AUG_0033,9,0,normal,0,9,0,0.0,0.0,0.0,155640.0,11.9553,1.0,0.0,0,0,0.0,0,0,0.0,ewallet,0,0,0
AUG_0033,25,1,normal,0,1,1,0.0,0.0,0.0,407588.0,12.918,2.6188,155640.0,1,1,7.0,1,1,0.0,transfer,0,0,0
AUG_0033,47,1,normal,0,23,1,0.5,0.5,0.5,282502.0,12.5514,1.0032,563228.0,1,2,3.5,2,1,0.0,ewallet,0,0,0
AUG_0033,95,3,normal,0,23,1,0.6667,0.6667,0.6667,368472.0,12.8171,1.3071,845730.0,0,3,0.0,3,0,0.0,ewallet,0,0,0
AUG_0033,140,5,normal,0,20,0,0.75,0.75,0.75,143802.0,11.8762,0.4737,1214202.0,0,4,0.0,3,0,0.0,transfer,0,0,0
AUG_0033,174,7,normal,0,6,0,0.6,0.6,0.6,195540.0,12.1835,0.72,1358004.0,0,5,0.0,3,0,0.0,ewallet,0,0,0
